5,NA,NA,4,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,2,2,NA
5,NA,NA,2,NA,1,NA,5,NA,NA,NA,NA,NA,5,1,1,2,NA
5,NA,1,NA,NA,1,NA,NA,2,3,NA,NA,NA,5,3,2,NA,NA
5,2,2,NA,1,NA,NA,NA,NA,5,5,4,NA,NA,NA,2,NA,NA
5,NA,NA,5,NA,NA,2,2,3,NA,5,NA,NA,NA,NA,2,1,NA
5,3,NA,NA,2,NA,NA,NA,3,NA,NA,1,NA,2,4,NA,1,NA
5,2,1,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,5,NA,2,1130
5,NA,NA,NA,2,NA,2,NA,NA,4,NA,3,4,NA,1,2,NA,NA
5,4,NA,1,2,NA,4,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA
5,1,2,NA,NA,1,4,4,NA,NA,5,NA,1,NA,NA,NA,NA,NA
5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,5,4,4,NA,1,1,NA
5,NA,NA,5,2,1,NA,NA,NA,NA,NA,5,1,1,NA,NA,1,NA
5,3,NA,2,NA,1,NA,4,NA,2,NA,NA,NA,5,NA,NA,2,NA
5,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,3,5,NA,NA,1524
5,NA,2,NA,1,NA,NA,4,2,1,NA,NA,1,NA,NA,NA,NA,869
5,1,NA,3,2,1,NA,1,NA,2,4,NA,NA,NA,NA,NA,NA,NA
5,1,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,3,2,1,NA
5,4,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,4,NA,NA,NA,920
5,2,NA,NA,NA,NA,NA,NA,2,5,NA,NA,4,3,NA,1,1,NA
5,NA,NA,4,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,1383
5,2,NA,3,NA,NA,2,3,NA,NA,NA,NA,NA,2,NA,NA,2,1196
5,3,NA,NA,NA,1,NA,NA,NA,4,3,NA,2,NA,4,1,NA,NA
5,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,4,1,1,NA
5,NA,NA,NA,NA,2,NA,NA,2,NA,NA,5,NA,5,2,NA,1,890
5,NA,1,NA,1,NA,NA,NA,NA,NA,NA,5,1,NA,NA,2,2,1039
5,1,NA,NA,NA,NA,1,NA,3,5,NA,NA,1,5,NA,NA,NA,728
5,NA,2,5,NA,1,3,NA,2,NA,NA,NA,4,NA,NA,NA,NA,1431
5,NA,1,3,2,1,NA,4,NA,NA,NA,3,NA,1,NA,NA,NA,NA
5,1,1,4,NA,NA,1,3,NA,3,NA,NA,NA,NA,1,NA,NA,NA
5,2,NA,5,2,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,NA,NA
5,NA,NA,4,1,2,NA,NA,3,NA,1,NA,3,1,NA,NA,NA,NA
5,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,4,1,2,NA,1078
5,4,NA,NA,1,NA,NA,NA,2,4,1,3,NA,NA,1,NA,NA,NA
5,NA,NA,NA,2,1,NA,4,1,3,NA,NA,NA,NA,1,NA,1,NA
5,2,NA,NA,NA,NA,2,3,NA,NA,NA,5,3,3,NA,1,NA,NA
5,NA,NA,5,NA,1,NA,1,2,2,NA,1,NA,5,NA,NA,NA,NA
5,NA,NA,1,NA,NA,NA,NA,2,2,3,NA,1,NA,NA,NA,2,1582
5,2,NA,5,NA,NA,NA,1,2,2,NA,NA,NA,3,NA,1,NA,NA
5,4,1,NA,NA,NA,NA,5,3,NA,4,NA,NA,NA,NA,1,1,NA
5,NA,NA,4,2,NA,NA,5,NA,NA,NA,NA,NA,2,NA,1,2,1580
5,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
5,NA,2,NA,NA,1,4,1,NA,NA,NA,NA,2,NA,NA,1,1,NA
5,2,NA,NA,NA,1,NA,NA,NA,1,NA,3,4,1,NA,NA,NA,521
5,NA,NA,5,NA,1,NA,NA,3,NA,NA,NA,3,4,NA,1,NA,1456
5,NA,NA,NA,1,2,5,NA,NA,NA,NA,2,NA,3,NA,2,1,NA
5,NA,NA,4,1,NA,NA,NA,NA,NA,2,NA,3,1,3,2,NA,NA
5,NA,NA,NA,NA,NA,4,3,NA,3,NA,NA,NA,3,4,NA,1,706
5,NA,NA,NA,2,2,NA,NA,3,NA,NA,3,4,NA,NA,1,NA,1569
5,NA,2,NA,2,NA,1,NA,1,NA,NA,NA,NA,2,5,NA,2,NA
5,4,NA,NA,NA,1,NA,NA,3,NA,3,NA,3,3,NA,NA,1,NA
5,1,NA,NA,2,2,NA,NA,1,NA,NA,NA,NA,1,2,NA,1,NA
5,1,2,NA,NA,1,NA,NA,NA,4,NA,NA,1,NA,4,1,NA,NA
5,2,NA,NA,NA,NA,5,NA,NA,4,4,5,NA,2,NA,NA,NA,1228
5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,2,3,4,1,1,NA
5,1,NA,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,5,NA,NA,772
5,2,NA,5,2,NA,5,1,NA,NA,NA,3,1,NA,NA,NA,NA,NA
5,1,2,2,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,NA,1,1250
5,NA,1,NA,2,1,NA,3,2,NA,NA,NA,NA,NA,NA,2,NA,1775
5,4,NA,1,NA,NA,3,NA,1,2,NA,NA,NA,NA,1,2,NA,NA
5,NA,NA,NA,1,2,NA,NA,1,NA,5,NA,NA,NA,3,NA,2,1888
5,2,NA,NA,1,1,NA,4,2,NA,NA,1,NA,NA,2,NA,NA,NA
5,NA,2,NA,NA,NA,2,3,1,NA,3,NA,2,4,NA,NA,NA,NA
5,3,NA,NA,1,2,1,5,3,NA,NA,NA,NA,NA,NA,1,NA,NA
5,NA,2,3,2,1,NA,5,NA,NA,NA,NA,4,NA,NA,NA,2,NA
5,NA,2,1,2,NA,NA,2,NA,NA,5,NA,NA,NA,NA,NA,1,681
5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,4,3,5,1,NA,426
5,3,NA,NA,NA,2,NA,NA,2,NA,5,NA,3,4,NA,2,NA,NA
5,1,NA,NA,1,1,3,NA,NA,NA,4,NA,NA,3,NA,NA,NA,704
5,NA,NA,4,NA,1,1,NA,NA,5,NA,NA,NA,NA,3,2,NA,1389
5,NA,1,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,2,1442
5,NA,NA,NA,NA,2,4,1,NA,NA,NA,5,NA,NA,4,1,NA,1857
5,NA,1,NA,NA,NA,2,NA,NA,2,NA,NA,4,1,NA,2,2,NA
5,NA,NA,NA,2,NA,5,2,NA,NA,NA,NA,2,NA,4,2,NA,817
6,NA,2,5,NA,NA,NA,3,NA,5,3,1,NA,NA,3,NA,NA,NA
6,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,5,NA,NA,1,1988
6,4,NA,5,NA,NA,2,4,2,NA,NA,NA,NA,NA,3,1,NA,NA
6,3,NA,4,NA,2,NA,NA,3,NA,NA,NA,NA,4,5,NA,1,NA
6,2,NA,NA,1,2,5,NA,1,NA,3,NA,NA,NA,NA,1,NA,NA
6,NA,2,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,4,NA,NA,1927
6,1,1,5,NA,NA,NA,NA,3,2,3,NA,NA,NA,NA,NA,NA,1751
6,3,NA,NA,NA,NA,1,NA,2,1,NA,NA,3,NA,4,NA,NA,841
6,2,NA,4,2,NA,NA,NA,2,NA,NA,NA,3,NA,1,NA,NA,966
6,NA,2,1,2,2,1,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA
6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,NA,1,NA
6,NA,1,NA,2,2,NA,NA,2,3,NA,1,4,NA,NA,NA,NA,NA
6,NA,2,NA,NA,NA,NA,3,NA,2,2,3,NA,NA,NA,2,NA,1463
6,3,NA,NA,NA,1,5,NA,NA,NA,NA,4,NA,4,NA,1,NA,457
6,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,1,NA,1894
6,3,2,NA,NA,NA,4,NA,NA,NA,2,NA,NA,NA,1,2,1,NA
6,1,1,NA,NA,1,5,NA,NA,3,NA,NA,4,NA,NA,NA,NA,797
6,NA,1,NA,NA,NA,NA,NA,NA,4,1,NA,1,4,4,NA,NA,1231
6,NA,NA,4,NA,2,NA,NA,NA,NA,1,NA,2,NA,3,2,1,NA
6,NA,2,NA,2,NA,3,NA,3,NA,2,2,NA,NA,4,NA,NA,NA
6,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,1,1,2,670
6,4,1,NA,NA,1,NA,NA,2,NA,4,NA,3,NA,NA,NA,1,NA
6,NA,NA,2,1,NA,NA,NA,3,NA,NA,4,4,NA,NA,2,NA,569
6,NA,NA,NA,2,NA,5,NA,2,3,NA,NA,NA,4,NA,NA,1,1857
6,NA,NA,4,NA,1,NA,3,NA,NA,3,NA,NA,NA,2,NA,1,606
6,1,NA,2,2,NA,NA,NA,1,NA,NA,4,1,NA,NA,NA,1,NA
6,NA,2,NA,NA,NA,1,NA,NA,5,NA,4,NA,NA,5,NA,1,589
6,NA,NA,1,2,NA,NA,NA,3,5,NA,NA,NA,1,NA,2,1,NA
6,1,1,NA,1,NA,NA,NA,3,NA,NA,4,NA,5,NA,1,NA,NA
6,2,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,4,3,2,NA,801
6,4,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,2,NA,719
6,NA,NA,NA,NA,NA,4,4,NA,5,1,1,NA,4,1,NA,NA,NA
6,NA,NA,1,NA,NA,NA,NA,1,3,NA,3,3,NA,NA,2,NA,607
6,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,NA,3,1,1,NA,1461
6,1,NA,1,2,NA,1,1,NA,2,NA,NA,NA,NA,3,NA,NA,NA
6,2,NA,NA,NA,1,NA,5,NA,NA,3,NA,NA,NA,5,NA,2,1547
6,NA,1,NA,NA,1,NA,NA,2,NA,NA,1,4,NA,NA,2,2,NA
6,4,NA,NA,NA,NA,NA,3,3,NA,NA,2,4,NA,2,NA,1,NA
6,NA,NA,NA,NA,2,3,3,NA,4,NA,NA,1,NA,NA,NA,2,490
6,NA,NA,NA,NA,NA,5,NA,NA,5,NA,3,3,2,3,NA,1,NA
6,NA,NA,NA,2,NA,2,1,NA,NA,NA,1,NA,2,NA,2,NA,1756
6,4,1,NA,1,2,NA,5,NA,NA,NA,3,NA,1,NA,NA,NA,NA
6,2,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,3,2,2,NA,NA
6,2,NA,NA,NA,NA,5,4,3,NA,NA,2,NA,NA,NA,1,NA,413
6,2,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,5,3,NA,2,1726
6,3,2,NA,NA,NA,NA,NA,2,NA,3,NA,NA,1,NA,2,NA,1475
6,4,NA,NA,1,NA,NA,NA,1,5,NA,4,3,NA,NA,1,NA,NA
6,NA,NA,NA,2,1,3,NA,NA,5,NA,1,NA,NA,NA,NA,1,760
6,NA,1,NA,NA,NA,NA,1,NA,3,NA,5,NA,2,NA,NA,2,1419
6,NA,NA,NA,1,NA,NA,NA,NA,2,4,5,2,NA,3,NA,1,NA
6,NA,NA,1,2,NA,NA,5,NA,NA,NA,5,1,NA,NA,1,NA,1076
6,NA,NA,NA,2,2,NA,NA,NA,NA,1,NA,1,NA,3,2,NA,991
6,4,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1407
6,NA,NA,NA,NA,NA,NA,3,NA,NA,5,NA,3,5,1,2,NA,1094
6,NA,1,NA,2,NA,1,1,NA,1,NA,NA,NA,5,NA,NA,2,NA
6,NA,1,3,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,1,1303
6,2,NA,NA,NA,1,NA,5,NA,1,5,NA,2,NA,NA,NA,NA,1300
6,NA,NA,5,2,2,NA,NA,NA,NA,1,4,3,NA,3,NA,NA,NA
6,NA,NA,NA,NA,NA,2,4,NA,2,1,NA,3,NA,NA,2,NA,886
6,NA,2,4,1,NA,NA,NA,2,3,NA,NA,2,NA,NA,NA,1,NA
6,NA,2,3,2,2,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,550
6,2,1,3,NA,2,NA,NA,3,NA,NA,NA,4,NA,3,NA,NA,NA
6,NA,NA,NA,NA,NA,1,NA,2,NA,NA,4,3,NA,NA,1,1,1329
6,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,2,1,3,1,2,NA
6,NA,2,4,NA,2,NA,NA,2,NA,NA,2,NA,2,2,NA,NA,NA
6,NA,NA,NA,2,NA,3,NA,NA,4,NA,2,3,NA,4,2,NA,NA
6,NA,1,NA,1,NA,5,NA,1,NA,NA,NA,NA,5,NA,1,2,NA
6,NA,2,4,NA,NA,NA,3,3,1,NA,NA,NA,1,NA,NA,1,NA
6,NA,2,NA,NA,NA,NA,5,2,5,NA,2,NA,NA,2,NA,2,NA
6,NA,1,1,NA,2,NA,3,NA,NA,5,NA,2,NA,NA,NA,NA,1136
6,1,NA,4,NA,1,NA,NA,NA,NA,NA,3,NA,2,3,NA,NA,789
6,NA,1,3,1,1,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,1648
6,NA,1,NA,2,NA,NA,NA,NA,4,3,NA,3,NA,5,NA,NA,1038
6,NA,NA,5,NA,2,NA,4,NA,2,NA,5,1,NA,NA,NA,2,NA
6,NA,1,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,2,NA,1902
7,2,NA,NA,NA,1,5,4,1,NA,2,NA,NA,NA,NA,2,NA,NA
7,2,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,4,3,2,1,NA
7,NA,1,1,2,1,NA,NA,3,NA,NA,NA,NA,2,NA,1,NA,NA
7,NA,NA,NA,NA,NA,2,1,NA,NA,2,NA,1,NA,5,2,NA,856
7,NA,NA,2,NA,2,5,NA,NA,NA,5,NA,2,NA,NA,NA,2,434
7,2,NA,5,NA,2,NA,NA,NA,NA,NA,4,NA,1,2,NA,1,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,4,3,4,NA,2,NA
7,2,NA,NA,NA,1,NA,NA,2,5,NA,NA,NA,4,NA,1,1,NA
7,NA,NA,NA,NA,NA,1,2,NA,1,2,1,NA,2,NA,NA,1,NA
7,NA,NA,2,1,1,NA,NA,3,NA,NA,3,NA,NA,1,NA,NA,793
7,NA,NA,2,2,NA,4,NA,2,NA,NA,NA,2,2,NA,NA,NA,1872
7,4,NA,5,1,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1983
7,3,2,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,2,NA
7,1,1,NA,1,2,1,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA
7,NA,2,4,NA,NA,NA,NA,1,3,NA,NA,NA,NA,5,1,NA,1174
7,2,1,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,5,2,NA,NA
7,NA,2,NA,NA,1,1,4,NA,NA,NA,NA,NA,5,NA,1,2,NA
7,NA,2,NA,2,NA,3,NA,NA,NA,NA,1,3,2,NA,NA,1,NA
7,3,2,5,NA,2,5,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA
7,3,NA,NA,1,2,NA,NA,NA,2,NA,1,2,NA,NA,NA,NA,498
7,NA,NA,NA,2,1,4,NA,3,NA,NA,NA,2,NA,5,1,NA,NA
7,1,NA,4,1,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA
7,4,NA,NA,NA,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,1,1939
7,4,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA,5,2,1,NA,NA
7,NA,2,NA,1,NA,1,4,NA,NA,NA,NA,NA,5,4,NA,1,NA
7,4,NA,NA,1,NA,5,NA,2,NA,1,NA,1,2,NA,NA,NA,NA
7,4,NA,NA,NA,NA,4,5,2,NA,NA,3,3,NA,NA,2,NA,NA
7,1,1,NA,NA,2,3,NA,NA,NA,NA,3,1,NA,NA,2,NA,NA
7,NA,NA,NA,1,1,2,3,NA,NA,NA,2,NA,NA,NA,NA,2,1182
7,1,NA,4,1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,NA,1306
7,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,2,1,2,NA,2,NA
7,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,2,1,2,NA,659
7,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,3,2,2,NA
7,NA,NA,NA,1,2,3,NA,NA,NA,1,NA,NA,4,NA,NA,1,698
7,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,3,NA,2,1,NA
7,NA,1,NA,NA,NA,NA,1,NA,NA,2,4,4,NA,5,NA,NA,1158
7,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,3,NA,2,645
7,NA,NA,5,NA,2,NA,5,1,3,NA,NA,4,NA,5,NA,NA,NA
7,4,NA,4,NA,2,NA,3,NA,NA,1,5,NA,5,NA,NA,NA,NA
7,NA,NA,2,2,1,NA,NA,NA,NA,NA,1,2,5,NA,NA,NA,1517
7,NA,1,NA,2,NA,NA,NA,2,4,1,3,4,NA,NA,NA,NA,NA
7,NA,NA,NA,1,1,2,1,1,NA,NA,1,NA,5,NA,NA,NA,NA
7,2,1,NA,1,NA,NA,NA,NA,NA,2,4,NA,1,1,NA,NA,NA
7,NA,2,1,2,NA,NA,3,NA,NA,NA,3,3,NA,2,NA,NA,NA
7,NA,NA,NA,1,NA,NA,5,2,NA,NA,4,NA,NA,NA,2,1,953
7,NA,1,NA,NA,2,NA,NA,NA,2,NA,NA,NA,4,NA,1,1,1231
7,NA,NA,NA,2,2,NA,1,NA,5,NA,NA,NA,2,3,NA,NA,1988
7,NA,2,1,NA,NA,5,1,NA,5,NA,NA,NA,4,NA,NA,2,NA
7,4,NA,NA,2,NA,NA,NA,2,5,NA,NA,2,NA,NA,1,NA,1589
7,NA,NA,NA,NA,2,4,2,3,NA,2,3,1,NA,NA,NA,NA,NA
7,NA,NA,3,NA,2,2,NA,1,NA,NA,2,NA,4,NA,NA,2,NA
7,NA,2,5,2,NA,4,3,NA,NA,2,2,NA,NA,NA,NA,NA,NA
7,NA,1,NA,NA,1,NA,NA,2,4,NA,NA,NA,5,2,1,NA,NA
7,3,NA,2,NA,NA,4,NA,NA,2,5,NA,4,2,NA,NA,NA,NA
7,1,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,964
7,2,NA,3,NA,2,3,NA,NA,3,NA,NA,NA,NA,NA,1,2,NA
7,NA,2,NA,NA,NA,NA,1,3,NA,3,NA,NA,2,NA,1,2,NA
7,2,NA,NA,2,NA,NA,4,NA,3,NA,1,NA,4,NA,NA,NA,1261
7,NA,NA,NA,NA,NA,5,1,NA,5,2,NA,NA,NA,4,NA,1,1849
7,NA,NA,2,NA,1,4,NA,3,1,NA,NA,2,NA,NA,NA,2,NA
7,NA,NA,NA,1,NA,2,NA,NA,4,NA,NA,4,NA,4,NA,1,1271
7,NA,2,2,NA,NA,NA,3,1,NA,NA,4,4,NA,NA,NA,NA,902
7,NA,2,2,2,NA,NA,NA,1,NA,NA,NA,3,NA,1,2,NA,NA
7,NA,2,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,2,704
7,1,NA,4,NA,NA,4,NA,1,3,NA,NA,NA,NA,1,2,NA,NA
7,NA,NA,3,1,2,NA,1,NA,2,4,NA,NA,1,NA,NA,NA,NA
7,NA,2,NA,1,NA,2,NA,2,NA,5,NA,NA,NA,5,NA,NA,1009
7,NA,NA,2,NA,1,3,5,NA,NA,NA,NA,NA,NA,4,1,2,NA
7,NA,NA,5,2,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,1729
7,1,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,700
7,NA,1,5,NA,NA,NA,NA,2,NA,NA,4,2,1,NA,NA,NA,819
7,NA,NA,NA,2,NA,NA,1,NA,4,NA,NA,4,5,1,NA,2,NA
7,4,NA,1,1,NA,1,NA,NA,3,5,NA,NA,3,NA,NA,NA,NA
7,NA,1,NA,1,NA,5,NA,NA,NA,NA,NA,3,NA,5,2,1,NA
7,NA,1,NA,1,NA,NA,NA,3,NA,5,4,NA,4,NA,NA,1,NA
8,NA,NA,1,NA,2,NA,NA,3,NA,NA,NA,3,2,4,NA,NA,614
8,NA,1,NA,2,2,NA,2,NA,NA,NA,4,NA,NA,3,NA,1,NA
8,4,2,4,1,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,1799
8,NA,2,NA,2,2,NA,4,3,NA,1,3,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,1,NA,1,4,NA,NA,2,3,NA,3,NA,2,NA,NA
8,NA,NA,NA,NA,2,4,NA,1,1,4,3,NA,NA,NA,NA,NA,1647
8,NA,NA,4,2,NA,NA,4,NA,NA,NA,2,NA,NA,NA,2,2,971
8,NA,NA,NA,NA,NA,NA,2,1,1,NA,2,1,NA,5,NA,1,NA
8,NA,NA,1,NA,1,5,NA,1,NA,NA,NA,1,NA,NA,1,2,NA
8,2,NA,NA,NA,NA,4,NA,NA,NA,NA,5,4,NA,NA,1,2,1274
8,NA,NA,5,2,2,NA,NA,NA,NA,1,1,4,2,NA,NA,NA,NA
8,2,1,4,2,2,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA
8,NA,1,NA,2,NA,NA,NA,1,1,2,NA,NA,4,NA,2,NA,NA
8,NA,NA,2,NA,NA,5,NA,1,NA,NA,4,4,NA,1,1,NA,NA
8,NA,NA,3,2,NA,3,1,NA,NA,NA,NA,NA,3,NA,2,2,NA
8,4,1,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3,2,5,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,1,NA,NA
8,NA,2,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2,501
8,3,NA,2,NA,1,NA,NA,NA,NA,2,4,NA,NA,1,NA,NA,855
8,NA,1,NA,NA,NA,2,3,NA,NA,4,NA,NA,1,5,NA,NA,814
8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,5,3,2,2,1720
8,3,NA,NA,NA,NA,1,NA,NA,NA,4,4,NA,NA,2,2,2,NA
8,NA,2,NA,1,NA,2,NA,NA,3,NA,NA,NA,NA,1,2,NA,553
8,NA,NA,NA,2,1,NA,NA,3,2,3,NA,NA,NA,5,NA,NA,1335
8,4,1,3,2,2,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,2,2,NA,2,NA,2,NA,NA,3,NA,3,NA,2,NA
8,NA,2,1,1,2,NA,5,NA,NA,NA,NA,1,NA,5,NA,NA,NA
8,NA,NA,NA,1,2,3,2,2,NA,NA,NA,4,NA,NA,NA,NA,1381
8,NA,NA,2,NA,NA,NA,NA,1,3,4,NA,4,NA,NA,2,NA,1373
8,NA,2,NA,1,NA,2,NA,3,NA,NA,5,1,5,NA,NA,NA,NA
8,2,1,NA,1,NA,5,NA,NA,4,NA,NA,NA,5,1,NA,NA,NA
8,4,NA,NA,1,1,1,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA
8,NA,NA,1,1,1,2,3,NA,NA,NA,3,NA,NA,NA,NA,NA,402
8,NA,1,NA,1,2,NA,NA,NA,3,3,NA,NA,NA,2,NA,NA,1049
8,3,NA,NA,2,2,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,723
8,3,NA,5,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2,476
8,NA,2,NA,1,2,NA,NA,3,NA,NA,2,1,NA,NA,NA,1,NA
8,NA,2,5,NA,NA,2,NA,NA,NA,NA,1,NA,2,3,NA,1,NA
8,NA,NA,NA,NA,1,NA,5,NA,NA,NA,3,1,2,5,NA,1,NA
8,NA,NA,1,1,NA,3,NA,NA,NA,1,NA,NA,1,NA,NA,1,1943
8,3,2,NA,NA,1,NA,NA,NA,4,NA,1,NA,NA,NA,1,NA,986
8,4,NA,NA,NA,2,1,NA,1,NA,NA,5,NA,NA,1,2,NA,NA
8,NA,NA,NA,1,2,1,NA,NA,1,4,NA,NA,4,NA,NA,1,NA
8,NA,NA,NA,NA,NA,NA,4,3,2,5,NA,NA,1,4,2,NA,NA
8,NA,NA,2,1,1,3,NA,NA,NA,NA,4,NA,1,NA,NA,NA,529
8,NA,1,NA,NA,NA,3,3,NA,NA,NA,NA,2,3,NA,1,1,NA
8,NA,2,3,NA,NA,NA,NA,NA,5,NA,3,NA,NA,3,1,2,NA
8,4,1,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,1437
8,3,NA,NA,1,1,NA,NA,NA,4,2,NA,1,NA,NA,NA,2,NA
8,NA,NA,NA,1,1,4,NA,3,NA,3,1,NA,NA,NA,NA,NA,461
8,3,NA,3,1,NA,NA,NA,3,NA,NA,NA,3,5,NA,NA,NA,1993
8,NA,2,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,5,2,NA,1915
8,2,1,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,2,NA,1162
8,4,NA,4,NA,NA,1,NA,NA,NA,NA,1,NA,5,5,NA,2,NA
8,4,NA,NA,NA,1,3,NA,NA,2,NA,2,NA,3,NA,NA,2,NA
8,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA
8,NA,NA,NA,NA,NA,NA,2,1,NA,5,NA,3,4,NA,NA,1,541
8,4,NA,NA,2,1,NA,NA,NA,2,NA,3,2,NA,NA,2,NA,NA
8,1,NA,NA,1,NA,NA,1,NA,3,NA,NA,NA,NA,2,2,NA,938
8,NA,NA,5,2,1,NA,NA,NA,NA,2,4,NA,NA,1,2,NA,NA
8,1,NA,NA,NA,NA,NA,NA,3,1,NA,2,NA,1,NA,1,1,NA
8,1,NA,NA,NA,2,NA,NA,NA,NA,4,NA,4,NA,3,1,2,NA
8,NA,NA,NA,NA,NA,NA,5,1,2,5,4,4,NA,NA,NA,1,NA
8,NA,1,NA,NA,NA,NA,NA,2,NA,2,NA,NA,5,NA,2,2,782
8,NA,NA,1,2,NA,3,NA,NA,NA,4,NA,NA,1,NA,2,2,NA
8,NA,1,NA,NA,NA,NA,1,2,4,NA,5,NA,2,NA,2,NA,NA
8,NA,NA,3,NA,2,NA,NA,NA,1,3,2,NA,NA,5,NA,1,NA
8,2,NA,5,NA,1,NA,3,NA,NA,NA,NA,NA,3,3,2,NA,NA
8,NA,NA,2,NA,1,NA,4,NA,NA,5,NA,NA,4,2,1,NA,NA
8,NA,NA,NA,NA,1,5,1,1,NA,4,NA,NA,NA,NA,NA,2,525
8,NA,NA,NA,1,2,3,2,1,NA,NA,NA,3,NA,3,NA,NA,NA
8,NA,1,NA,NA,1,NA,NA,2,NA,1,5,NA,NA,NA,NA,1,413
8,2,NA,NA,NA,1,NA,2,3,NA,NA,4,3,NA,NA,NA,2,NA
8,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,1,1,608
8,3,NA,NA,NA,1,NA,NA,NA,1,NA,5,4,NA,NA,1,NA,1063
9,2,1,NA,NA,NA,NA,2,3,NA,NA,NA,2,2,2,NA,NA,NA
9,NA,2,4,2,NA,2,4,NA,NA,NA,NA,NA,NA,2,NA,2,NA
9,2,NA,2,2,1,NA,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA
9,NA,NA,NA,NA,1,NA,NA,NA,2,3,NA,1,NA,NA,2,2,788
