subject,version,assignmentId,trial,attribute,original_or_followup,signed_weights,full_or_lex,rating,least_preferred,most_preferred,rt,rt2,stamp,id
5f84c4c49b2712183cf2d7c5,ma_choice_v3_real1,5f84c4c49b2712183cf2d7c5,11,Size of home,direction,2,2,-1,1800 square feet,600 square feet,35119,,2022-01-27 19:19:48,5564
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,8,Washer/dryer in unit,original,2,2,100,,,2401,,2022-01-27 19:19:48,5565
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,6,Year building was built,original,2,2,12,,,3136,,2022-01-27 19:19:50,5566
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,2,Closeness to public transportation,direction,2,2,-1,10 min away,30 min away,4736,,2022-01-27 19:19:50,5567
5f84c4c49b2712183cf2d7c5,ma_choice_v3_real1,5f84c4c49b2712183cf2d7c5,1,Closeness to cafes/restaurants,direction,2,2,-1,10 min away,30 min away,4383,,2022-01-27 19:19:51,5568
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,0,Closeness to parks,original,2,2,11,,,4684,,2022-01-27 19:19:51,5569
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,0,Washer/dryer in unit,original,,1,1,,,4694,,2022-01-27 19:19:52,5570
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,3,Noise pollution,original,2,2,12,,,3123,,2022-01-27 19:19:53,5571
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,0,Closeness to parks,direction,2,2,-1,10 min away,30 min away,4347,,2022-01-27 19:19:55,5572
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,6,Year building was built,followup,1,2,45,,,2219,,2022-01-27 19:19:55,5573
5f84c4c49b2712183cf2d7c5,ma_choice_v3_real1,5f84c4c49b2712183cf2d7c5,9,Quality of heat/AC system,direction,2,2,-1,Very Good,Very Bad,4784,,2022-01-27 19:19:55,5574
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,4,Reputation of closest school,original,2,2,0,,,4221,,2022-01-27 19:19:56,5575
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,4,Reputation of closest school,original,2,2,0,,,3464,,2022-01-27 19:19:57,5576
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,0,Closeness to parks,followup,1,2,63,,,2049,,2022-01-27 19:19:57,5577
5f84c4c49b2712183cf2d7c5,ma_choice_v3_real1,5f84c4c49b2712183cf2d7c5,10,Amount of traffic,direction,2,2,-1,Very Little,A Lot,5033,,2022-01-27 19:20:00,5578
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,1,Closeness to cafes/restaurants,original,2,2,12,,,4940,,2022-01-27 19:20:01,5579
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,3,Noise pollution,followup,1,2,34,,,3727,,2022-01-27 19:20:01,5580
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,6,Year building was built,direction,2,2,-1,2020,1950,8147,,2022-01-27 19:20:03,5581
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,1,Closeness to cafes/restaurants,followup,1,2,50,,,2408,,2022-01-27 19:20:03,5582
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,0,Reputation of closest school,original,,1,1,,,3744,,2022-01-27 19:20:04,5583
5f84c4c49b2712183cf2d7c5,ma_choice_v3_real1,5f84c4c49b2712183cf2d7c5,8,Washer/dryer in unit,direction,2,2,-1,Yes,No,4470,,2022-01-27 19:20:05,5584
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,11,Size of home,original,2,2,25,,,5127,,2022-01-27 19:20:05,5585
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,10,Amount of traffic,direction,2,2,-1,Very Little,A Lot,4634,,2022-01-27 19:20:07,5586
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,7,Size of yard,followup,1,2,28,,,4768,,2022-01-27 19:20:08,5587
6111739b4db1a934aa0b1a6a,ma_choice_v3_real1,6111739b4db1a934aa0b1a6a,5,Amount of natural light,followup,,1,35,,,23294,,2022-01-27 19:20:10,5588
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,8,Washer/dryer in unit,followup,1,2,32,,,2617,,2022-01-27 19:20:10,5589
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,10,Amount of traffic,original,2,2,75,,,5660,,2022-01-27 19:20:11,5590
6111739b4db1a934aa0b1a6a,ma_choice_v3_real1,6111739b4db1a934aa0b1a6a,2,Closeness to public transportation,followup,,1,12,,,3444,,2022-01-27 19:20:13,5591
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,2,Closeness to public transportation,followup,1,2,55,,,2751,,2022-01-27 19:20:13,5592
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,7,Size of yard,followup,,1,74,,,7814,,2022-01-27 19:20:14,5593
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,8,Washer/dryer in unit,original,2,2,88,,,13671,,2022-01-27 19:20:14,5594
6111739b4db1a934aa0b1a6a,ma_choice_v3_real1,6111739b4db1a934aa0b1a6a,9,Quality of heat/AC system,followup,,1,60,,,3329,,2022-01-27 19:20:16,5595
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,11,Size of home,followup,1,2,38,,,2551,,2022-01-27 19:20:16,5596
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,4,Reputation of closest school,original,2,2,0,,,5525,,2022-01-27 19:20:16,5597
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,7,Size of yard,direction,2,2,-1,600 square feet,0 square feet,8917,,2022-01-27 19:20:16,5598
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,9,Quality of heat/AC system,original,2,2,100,,,4143,,2022-01-27 19:20:18,5599
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,4,Reputation of closest school,followup,1,2,8,,,3631,,2022-01-27 19:20:19,5600
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,2,Closeness to public transportation,original,2,2,0,,,3979,,2022-01-27 19:20:20,5601
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,9,Quality of heat/AC system,followup,,1,25,,,7430,,2022-01-27 19:20:21,5602
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,9,Quality of heat/AC system,followup,1,2,43,,,2082,,2022-01-27 19:20:21,5603
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,5,Amount of natural light,direction,2,2,-1,A Moderate Amount,Very Little,6941,,2022-01-27 19:20:23,5604
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,5,Amount of natural light,followup,1,2,63,,,2514,,2022-01-27 19:20:24,5605
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,8,Washer/dryer in unit,followup,,1,24,,,3373,,2022-01-27 19:20:25,5606
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,5,Amount of natural light,original,2,2,24,,,5540,,2022-01-27 19:20:26,5607
5b0fa626bd9c310001568d6c,ma_choice_v3_real1,5b0fa626bd9c310001568d6c,1,Closeness to cafes/restaurants,direction,2,2,-1,10 min away,30 min away,10411,,2022-01-27 19:20:26,5608
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,10,Amount of traffic,followup,1,2,40,,,2463,,2022-01-27 19:20:27,5609
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,11,Size of home,direction,2,2,-1,1800 square feet,600 square feet,3666,,2022-01-27 19:20:27,5610
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,3,Noise pollution,followup,,1,24,,,3258,,2022-01-27 19:20:28,5611
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,4,Reputation of closest school,followup,,1,100,,,5950,,2022-01-27 19:20:28,5612
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,1,Closeness to cafes/restaurants,direction,2,2,-1,10 min away,30 min away,3306,,2022-01-27 19:20:30,5613
596bac33670f410001fe9c07,ma_choice_v3_real1,596bac33670f410001fe9c07,8,Washer/dryer in unit,direction,,1,-1,Yes,No,27300,,2022-01-27 19:20:31,5614
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,5,Amount of natural light,followup,,1,24,,,3133,,2022-01-27 19:20:31,5615
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,0,Closeness to parks,followup,,1,0,,,2901,,2022-01-27 19:20:31,5616
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,10,Amount of traffic,followup,,1,0,,,2200,,2022-01-27 19:20:33,5617
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,0,Closeness to parks,original,2,2,11,,,7659,,2022-01-27 19:20:33,5618
5b0fa626bd9c310001568d6c,ma_choice_v3_real1,5b0fa626bd9c310001568d6c,11,Size of home,direction,2,2,-1,1200 square feet,600 square feet,8170,,2022-01-27 19:20:34,5619
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,1,Closeness to cafes/restaurants,followup,,1,11,,,3581,,2022-01-27 19:20:35,5620
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,4,Reputation of closest school,direction,2,2,-1,Very Good,Very Bad,4578,,2022-01-27 19:20:35,5621
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,5,Amount of natural light,followup,,1,0,,,1986,,2022-01-27 19:20:35,5622
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,9,Quality of heat/AC system,followup,2,2,,,,,,2022-01-27 19:20:36,5623
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,5,Amount of natural light,followup,2,2,,,,,,2022-01-27 19:20:36,5624
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,0,Closeness to parks,followup,2,2,,,,,,2022-01-27 19:20:36,5625
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,6,Year building was built,followup,2,2,,,,,,2022-01-27 19:20:36,5626
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,2,Closeness to public transportation,followup,2,2,,,,,,2022-01-27 19:20:36,5627
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,3,Noise pollution,followup,2,2,,,,,,2022-01-27 19:20:36,5628
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,10,Amount of traffic,followup,2,2,,,,,,2022-01-27 19:20:36,5629
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,1,Closeness to cafes/restaurants,followup,2,2,,,,,,2022-01-27 19:20:36,5630
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,11,Size of home,followup,2,2,,,,,,2022-01-27 19:20:36,5631
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,8,Washer/dryer in unit,followup,2,2,,,,,,2022-01-27 19:20:36,5632
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,7,Size of yard,followup,2,2,,,,,,2022-01-27 19:20:36,5633
6136c93fb606f28f56edc299,ma_choice_v3_real1,6136c93fb606f28f56edc299,4,Reputation of closest school,followup,2,2,,,,,,2022-01-27 19:20:36,5634
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,10,Amount of traffic,followup,,1,12,,,2438,,2022-01-27 19:20:37,5635
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,6,Year building was built,followup,,1,0,,,1885,,2022-01-27 19:20:37,5636
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,8,Washer/dryer in unit,original,2,2,74,,,4759,,2022-01-27 19:20:38,5637
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,0,Closeness to parks,followup,,1,12,,,3021,,2022-01-27 19:20:40,5638
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,2,Closeness to public transportation,followup,,1,0,,,4018,,2022-01-27 19:20:41,5639
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,11,Size of home,followup,2,2,,,,,,2022-01-27 19:20:43,5640
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,1,Closeness to cafes/restaurants,followup,2,2,,,,,,2022-01-27 19:20:43,5641
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,0,Closeness to parks,followup,2,2,,,,,,2022-01-27 19:20:43,5642
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,4,Reputation of closest school,followup,2,2,,,,,,2022-01-27 19:20:43,5643
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,8,Washer/dryer in unit,followup,2,2,,,,,,2022-01-27 19:20:43,5644
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,5,Amount of natural light,followup,2,2,,,,,,2022-01-27 19:20:43,5645
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,10,Amount of traffic,followup,2,2,,,,,,2022-01-27 19:20:43,5646
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,2,Closeness to public transportation,followup,2,2,,,,,,2022-01-27 19:20:43,5647
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,6,Year building was built,followup,2,2,,,,,,2022-01-27 19:20:43,5648
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,9,Quality of heat/AC system,followup,2,2,,,,,,2022-01-27 19:20:43,5649
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,7,Size of yard,followup,2,2,,,,,,2022-01-27 19:20:43,5650
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,3,Noise pollution,followup,2,2,,,,,,2022-01-27 19:20:43,5651
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,8,Washer/dryer in unit,followup,,1,99,,,7477,,2022-01-27 19:20:43,5652
5b0fa626bd9c310001568d6c,ma_choice_v3_real1,5b0fa626bd9c310001568d6c,0,Closeness to parks,direction,2,2,-1,10 min away,30 min away,9321,,2022-01-27 19:20:43,5653
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,2,Closeness to public transportation,followup,,1,11,,,3339,,2022-01-27 19:20:43,5654
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,11,Size of home,followup,,1,0,,,2321,,2022-01-27 19:20:44,5655
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,3,Noise pollution,direction,2,2,-1,Low,Very High,9212,,2022-01-27 19:20:44,5656
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,7,Size of yard,followup,,1,68,,,2678,,2022-01-27 19:20:46,5657
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,2,Closeness to public transportation,direction,1,2,-1,15 min away,30 min away,8997,,2022-01-27 19:20:46,5658
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,6,Year building was built,followup,,1,24,,,2934,,2022-01-27 19:20:46,5659
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,9,Quality of heat/AC system,followup,,1,0,,,3045,,2022-01-27 19:20:47,5660
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,3,Noise pollution,original,2,2,87,,,8456,,2022-01-27 19:20:47,5661
596bac33670f410001fe9c07,ma_choice_v3_real1,596bac33670f410001fe9c07,0,Closeness to parks,direction,,1,-1,20 min away,30 min away,17101,,2022-01-27 19:20:48,5662
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,10,Amount of traffic,followup,,1,49,,,2618,,2022-01-27 19:20:48,5663
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,9,Quality of heat/AC system,direction,2,2,-1,Very Good,Very Bad,4886,,2022-01-27 19:20:49,5664
5b0fa626bd9c310001568d6c,ma_choice_v3_real1,5b0fa626bd9c310001568d6c,3,Noise pollution,direction,2,2,-1,Very Low,Very High,5946,,2022-01-27 19:20:49,5665
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,8,Washer/dryer in unit,followup,,1,0,,,2891,,2022-01-27 19:20:49,5666
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,1,Closeness to cafes/restaurants,original,2,2,50,,,3334,,2022-01-27 19:20:50,5667
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,11,Size of home,followup,,1,100,,,3628,,2022-01-27 19:20:50,5668
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,4,Reputation of closest school,original,2,2,87,,,5672,,2022-01-27 19:20:52,5669
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,3,Noise pollution,followup,,1,0,,,2912,,2022-01-27 19:20:52,5670
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,5,Amount of natural light,followup,,1,7,,,4447,,2022-01-27 19:20:53,5671
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,4,Reputation of closest school,followup,,1,0,,,3509,,2022-01-27 19:20:54,5672
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,3,Noise pollution,direction,1,2,-1,Low,Very High,8235,,2022-01-27 19:20:54,5673
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,6,Year building was built,original,2,2,0,,,4013,,2022-01-27 19:20:54,5674
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,1,Closeness to cafes/restaurants,followup,,1,0,,,2680,,2022-01-27 19:20:55,5675
5b0fa626bd9c310001568d6c,ma_choice_v3_real1,5b0fa626bd9c310001568d6c,2,Closeness to public transportation,direction,2,2,-1,10 min away,30 min away,6472,,2022-01-27 19:20:56,5676
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,11,Size of home,followup,,1,79,,,2848,,2022-01-27 19:20:56,5677
596bac33670f410001fe9c07,ma_choice_v3_real1,596bac33670f410001fe9c07,10,Amount of traffic,direction,,1,-1,A Little,A Lot,8574,,2022-01-27 19:20:56,5678
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,7,Size of yard,followup,,1,0,,,2120,,2022-01-27 19:20:57,5679
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,9,Quality of heat/AC system,original,2,2,12,,,3659,,2022-01-27 19:20:58,5680
614f2378929f8d4e2447ec6c,ma_choice_v3_real1,614f2378929f8d4e2447ec6c,9,Quality of heat/AC system,direction,2,2,-1,Very Good,Very Bad,27856,,2022-01-27 19:20:58,5681
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,0,Closeness to parks,direction,1,2,-1,15 min away,30 min away,5071,,2022-01-27 19:20:59,5682
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,4,Reputation of closest school,followup,,1,50,,,3599,,2022-01-27 19:20:59,5683
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,7,Size of yard,original,2,2,49,,,7434,,2022-01-27 19:21:00,5684
5b0fa626bd9c310001568d6c,ma_choice_v3_real1,5b0fa626bd9c310001568d6c,10,Amount of traffic,direction,2,2,-1,Very Little,A Lot,5380,,2022-01-27 19:21:01,5685
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,7,Size of yard,original,2,2,0,,,4091,,2022-01-27 19:21:02,5686
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,6,Year building was built,original,2,2,24,,,2734,,2022-01-27 19:21:02,5687
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,2,Closeness to public transportation,followup,,1,11,,,5772,,2022-01-27 19:21:05,5688
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,11,Size of home,direction,1,2,-1,1800 square feet,600 square feet,6184,,2022-01-27 19:21:05,5689
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,1,Closeness to cafes/restaurants,original,2,2,38,,,2846,,2022-01-27 19:21:05,5690
596bac33670f410001fe9c07,ma_choice_v3_real1,596bac33670f410001fe9c07,6,Year building was built,direction,,1,-1,2020,1950,10113,,2022-01-27 19:21:06,5691
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,9,Quality of heat/AC system,original,2,2,37,,,3087,,2022-01-27 19:21:08,5692
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,9,Quality of heat/AC system,followup,,1,31,,,3401,,2022-01-27 19:21:09,5693
6111739b4db1a934aa0b1a6a,ma_choice_v3_real1,6111739b4db1a934aa0b1a6a,10,Amount of traffic,direction,,1,-1,Very Little,A Lot,9308,,2022-01-27 19:21:09,5694
5b0fa626bd9c310001568d6c,ma_choice_v3_real1,5b0fa626bd9c310001568d6c,4,Reputation of closest school,direction,2,2,-1,Very Good,Very Bad,7957,,2022-01-27 19:21:09,5695
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,7,Size of yard,direction,1,2,-1,600 square feet,0 square feet,4249,,2022-01-27 19:21:10,5696
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,2,Closeness to public transportation,original,2,2,51,,,2959,,2022-01-27 19:21:11,5697
596bac33670f410001fe9c07,ma_choice_v3_real1,596bac33670f410001fe9c07,1,Closeness to cafes/restaurants,direction,,1,-1,20 min away,30 min away,6860,,2022-01-27 19:21:13,5698
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,5,Amount of natural light,original,2,2,49,,,2183,,2022-01-27 19:21:13,5699
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,6,Year building was built,followup,,1,24,,,5348,,2022-01-27 19:21:14,5700
6111739b4db1a934aa0b1a6a,ma_choice_v3_real1,6111739b4db1a934aa0b1a6a,11,Size of home,direction,,1,-1,1800 square feet,600 square feet,5878,,2022-01-27 19:21:15,5701
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,0,Closeness to parks,original,2,2,37,,,2597,,2022-01-27 19:21:16,5702
5b0fa626bd9c310001568d6c,ma_choice_v3_real1,5b0fa626bd9c310001568d6c,7,Size of yard,direction,2,2,-1,300 square feet,0 square feet,7231,,2022-01-27 19:21:16,5703
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,6,Year building was built,direction,1,2,-1,2020,1950,7284,,2022-01-27 19:21:17,5704
614f2378929f8d4e2447ec6c,ma_choice_v3_real1,614f2378929f8d4e2447ec6c,0,Closeness to parks,direction,2,2,-1,10 min away,30 min away,19650,,2022-01-27 19:21:18,5705
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,0,Closeness to parks,followup,,1,3,,,4740,,2022-01-27 19:21:19,5706
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,11,Size of home,original,2,2,88,,,3037,,2022-01-27 19:21:19,5707
6111739b4db1a934aa0b1a6a,ma_choice_v3_real1,6111739b4db1a934aa0b1a6a,6,Year building was built,direction,,1,-1,2020,1950,5702,,2022-01-27 19:21:20,5708
596bac33670f410001fe9c07,ma_choice_v3_real1,596bac33670f410001fe9c07,9,Quality of heat/AC system,direction,,1,-1,Very Good,Very Bad,7688,,2022-01-27 19:21:21,5709
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,3,Noise pollution,followup,,1,4,,,2916,,2022-01-27 19:21:22,5710
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,3,Noise pollution,original,2,2,24,,,2811,,2022-01-27 19:21:22,5711
5f55703988e3f3145f5bb48a,ma_choice_v3_real1,5f55703988e3f3145f5bb48a,5,Amount of natural light,direction,1,2,-1,A Moderate Amount,Very Little,5182,,2022-01-27 19:21:22,5712
5b0fa626bd9c310001568d6c,ma_choice_v3_real1,5b0fa626bd9c310001568d6c,5,Amount of natural light,direction,2,2,-1,A Lot,Very Little,6422,,2022-01-27 19:21:23,5713
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,1,Closeness to cafes/restaurants,followup,,1,11,,,3278,,2022-01-27 19:21:25,5714
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,8,Washer/dryer in unit,original,2,2,50,,,3839,,2022-01-27 19:21:26,5715
6111739b4db1a934aa0b1a6a,ma_choice_v3_real1,6111739b4db1a934aa0b1a6a,5,Amount of natural light,direction,,1,-1,A Moderate Amount,Very Little,7394,,2022-01-27 19:21:28,5716
5b0fa626bd9c310001568d6c,ma_choice_v3_real1,5b0fa626bd9c310001568d6c,6,Year building was built,direction,2,2,-1,2020,1950,5469,,2022-01-27 19:21:28,5717
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,10,Amount of traffic,original,2,2,25,,,2396,,2022-01-27 19:21:28,5718
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,8,Washer/dryer in unit,followup,2,2,,,,,,2022-01-27 19:21:30,5719
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,10,Amount of traffic,followup,2,2,,,,,,2022-01-27 19:21:30,5720
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,3,Noise pollution,followup,2,2,,,,,,2022-01-27 19:21:30,5721
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,9,Quality of heat/AC system,followup,2,2,,,,,,2022-01-27 19:21:30,5722
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,4,Reputation of closest school,followup,2,2,,,,,,2022-01-27 19:21:30,5723
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,11,Size of home,followup,2,2,,,,,,2022-01-27 19:21:30,5724
